in s,C2 in V
5.10185584E-01,2.152481E+00
5.10185600E-01,2.159805E+00
5.10185616E-01,2.160263E+00
5.10185632E-01,2.150955E+00
5.10185648E-01,2.158279E+00
5.10185664E-01,2.159805E+00
5.10185680E-01,2.163315E+00
5.10185696E-01,2.157822E+00
5.10185712E-01,2.160721E+00
5.10185728E-01,2.152939E+00
5.10185744E-01,2.156448E+00
5.10185760E-01,2.159348E+00
5.10185776E-01,2.157822E+00
5.10185792E-01,2.153397E+00
5.10185808E-01,2.163315E+00
5.10185824E-01,2.150040E+00
5.10185840E-01,2.159805E+00
5.10185856E-01,2.159348E+00
5.10185872E-01,2.158279E+00
5.10185888E-01,2.154922E+00
5.10185904E-01,2.160721E+00
5.10185920E-01,2.152481E+00
5.10185936E-01,2.159348E+00
5.10185952E-01,2.160721E+00
5.10185968E-01,2.163315E+00
5.10185984E-01,2.162247E+00
5.10186000E-01,2.155838E+00
5.10186016E-01,2.163315E+00
5.10186032E-01,2.163773E+00
5.10186048E-01,2.158890E+00
5.10186064E-01,2.161331E+00
5.10186080E-01,2.154922E+00
5.10186096E-01,2.162247E+00
5.10186112E-01,2.154007E+00
5.10186128E-01,2.165146E+00
5.10186144E-01,2.164688E+00
5.10186160E-01,2.163315E+00
5.10186176E-01,2.160721E+00
5.10186192E-01,2.159348E+00
5.10186208E-01,2.158890E+00
5.10186224E-01,2.165146E+00
5.10186240E-01,2.168655E+00
5.10186256E-01,2.167587E+00
5.10186272E-01,2.164230E+00
5.10186288E-01,2.165146E+00
5.10186304E-01,2.152481E+00
5.10186320E-01,2.166672E+00
5.10186336E-01,2.154007E+00
5.10186352E-01,2.161789E+00
5.10186368E-01,2.165146E+00
5.10186384E-01,2.167587E+00
5.10186400E-01,2.163315E+00
5.10186416E-01,2.163773E+00
5.10186432E-01,2.164688E+00
5.10186448E-01,2.165146E+00
5.10186464E-01,2.166214E+00
5.10186480E-01,2.168198E+00
5.10186496E-01,2.157364E+00
5.10186512E-01,2.165756E+00
5.10186528E-01,2.158890E+00
5.10186544E-01,2.166672E+00
5.10186560E-01,2.171555E+00
5.10186576E-01,2.160721E+00
5.10186592E-01,2.165756E+00
5.10186608E-01,2.161331E+00
5.10186624E-01,2.173996E+00
5.10186640E-01,2.166672E+00
5.10186656E-01,2.165756E+00
5.10186672E-01,2.163773E+00
5.10186688E-01,2.162247E+00
5.10186704E-01,2.166214E+00
5.10186720E-01,2.173080E+00
5.10186736E-01,2.172470E+00
5.10186752E-01,2.160721E+00
5.10186768E-01,2.169571E+00
5.10186784E-01,2.166214E+00
5.10186800E-01,2.173080E+00
5.10186816E-01,2.167130E+00
5.10186832E-01,2.169113E+00
5.10186848E-01,2.169113E+00
5.10186864E-01,2.170639E+00
5.10186880E-01,2.168655E+00
5.10186896E-01,2.166672E+00
5.10186912E-01,2.168655E+00
5.10186928E-01,2.169113E+00
5.10186944E-01,2.168655E+00
5.10186960E-01,2.173538E+00
5.10186976E-01,2.168655E+00
5.10186992E-01,2.170639E+00
5.10187008E-01,2.169113E+00
5.10187024E-01,2.164230E+00
5.10187040E-01,2.168655E+00
5.10187056E-01,2.173080E+00
5.10187072E-01,2.164230E+00
5.10187088E-01,2.171097E+00
5.10187104E-01,2.166214E+00
5.10187120E-01,2.162247E+00
5.10187136E-01,2.171097E+00
5.10187152E-01,2.171555E+00
5.10187168E-01,2.161331E+00
5.10187184E-01,2.172012E+00
5.10187200E-01,2.161331E+00
5.10187216E-01,2.168655E+00
5.10187232E-01,2.169113E+00
5.10187248E-01,2.176895E+00
5.10187264E-01,2.164688E+00
5.10187280E-01,2.174454E+00
5.10187296E-01,2.169571E+00
5.10187312E-01,2.171555E+00
5.10187328E-01,2.170639E+00
5.10187344E-01,2.170639E+00
5.10187360E-01,2.165146E+00
5.10187376E-01,2.172012E+00
5.10187392E-01,2.174911E+00
5.10187408E-01,2.168198E+00
5.10187424E-01,2.164230E+00
5.10187440E-01,2.172012E+00
5.10187456E-01,2.162247E+00
5.10187472E-01,2.176437E+00
5.10187488E-01,2.169571E+00
5.10187504E-01,2.172012E+00
5.10187520E-01,2.164230E+00
5.10187536E-01,2.174911E+00
5.10187552E-01,2.174911E+00
5.10187568E-01,2.170029E+00
5.10187584E-01,2.173538E+00
5.10187600E-01,2.174454E+00
5.10187616E-01,2.172012E+00
5.10187632E-01,2.172012E+00
5.10187648E-01,2.173538E+00
5.10187664E-01,2.172012E+00
5.10187680E-01,2.171555E+00
5.10187696E-01,2.177963E+00
5.10187712E-01,2.170029E+00
5.10187728E-01,2.178421E+00
5.10187744E-01,2.171097E+00
5.10187760E-01,2.174911E+00
5.10187776E-01,2.171097E+00
5.10187792E-01,2.176437E+00
5.10187808E-01,2.173996E+00
5.10187824E-01,2.182236E+00
5.10187840E-01,2.172012E+00
5.10187856E-01,2.171097E+00
5.10187872E-01,2.177963E+00
5.10187888E-01,2.170639E+00
5.10187904E-01,2.175980E+00
5.10187920E-01,2.173080E+00
5.10187936E-01,2.174454E+00
5.10187952E-01,2.179794E+00
5.10187968E-01,2.176895E+00
5.10187984E-01,2.178879E+00
5.10188000E-01,2.184677E+00
5.10188016E-01,2.177963E+00
5.10188032E-01,2.171555E+00
5.10188048E-01,2.178421E+00
5.10188064E-01,2.179337E+00
