in s,C2 in V
-4.5354155E+00,2.126328E+00
-4.5353460E+00,2.126175E+00
-4.5352764E+00,2.127090E+00
-4.5352068E+00,2.124802E+00
-4.5351372E+00,2.123581E+00
-4.5350676E+00,2.124344E+00
-4.5349980E+00,2.124954E+00
-4.5349284E+00,2.126785E+00
-4.5348589E+00,2.127548E+00
-4.5347893E+00,2.128464E+00
-4.5347197E+00,2.128006E+00
-4.5346501E+00,2.125717E+00
-4.5345805E+00,2.124649E+00
-4.5345109E+00,2.123581E+00
-4.5344414E+00,2.122513E+00
-4.5343718E+00,2.120377E+00
-4.5343022E+00,2.120987E+00
-4.5342326E+00,2.121750E+00
-4.5341630E+00,2.123428E+00
-4.5340934E+00,2.124344E+00
-4.5340239E+00,2.123886E+00
-4.5339543E+00,2.121292E+00
-4.5338847E+00,2.120529E+00
-4.5338151E+00,2.121140E+00
-4.5337455E+00,2.121292E+00
-4.5336759E+00,2.119614E+00
-4.5336064E+00,2.118088E+00
-4.5335368E+00,2.116714E+00
-4.5334672E+00,2.117935E+00
-4.5333976E+00,2.117325E+00
-4.5333280E+00,2.116867E+00
-4.5332584E+00,2.117630E+00
-4.5331888E+00,2.117325E+00
-4.5331193E+00,2.117172E+00
-4.5330497E+00,2.117935E+00
-4.5329801E+00,2.117477E+00
-4.5329105E+00,2.116562E+00
-4.5328409E+00,2.115341E+00
-4.5327713E+00,2.116714E+00
-4.5327018E+00,2.115952E+00
-4.5326322E+00,2.115341E+00
-4.5325626E+00,2.114731E+00
-4.5324930E+00,2.113663E+00
-4.5324234E+00,2.112900E+00
-4.5323538E+00,2.112595E+00
-4.5322843E+00,2.112595E+00
-4.5322147E+00,2.111832E+00
-4.5321451E+00,2.111221E+00
-4.5320755E+00,2.110001E+00
-4.5320059E+00,2.110916E+00
-4.5319363E+00,2.111221E+00
-4.5318668E+00,2.110764E+00
-4.5317972E+00,2.109390E+00
-4.5317276E+00,2.107559E+00
-4.5316580E+00,2.108780E+00
-4.5315884E+00,2.109085E+00
-4.5315188E+00,2.108322E+00
-4.5314492E+00,2.108627E+00
-4.5313797E+00,2.108627E+00
-4.5313101E+00,2.107254E+00
-4.5312405E+00,2.106491E+00
-4.5311709E+00,2.106186E+00
-4.5311013E+00,2.106491E+00
-4.5310317E+00,2.106186E+00
-4.5309622E+00,2.104202E+00
-4.5308926E+00,2.099777E+00
-4.5308230E+00,2.098862E+00
-4.5307534E+00,2.100235E+00
-4.5306838E+00,2.102676E+00
-4.5306142E+00,2.106033E+00
-4.5305447E+00,2.107712E+00
-4.5304751E+00,2.106949E+00
-4.5304055E+00,2.103897E+00
-4.5303359E+00,2.103134E+00
-4.5302663E+00,2.104202E+00
-4.5301967E+00,2.103897E+00
-4.5301272E+00,2.103897E+00
-4.5300576E+00,2.102371E+00
-4.5299880E+00,2.100845E+00
-4.5299184E+00,2.100845E+00
-4.5298488E+00,2.096878E+00
-4.5297792E+00,2.094742E+00
-4.5297096E+00,2.094284E+00
-4.5296401E+00,2.094894E+00
-4.5295705E+00,2.098404E+00
-4.5295009E+00,2.099319E+00
-4.5294313E+00,2.099319E+00
-4.5293617E+00,2.099014E+00
-4.5292921E+00,2.096268E+00
-4.5292226E+00,2.096115E+00
-4.5291530E+00,2.095505E+00
-4.5290834E+00,2.096115E+00
-4.5290138E+00,2.095810E+00
-4.5289442E+00,2.095505E+00
-4.5288746E+00,2.094589E+00
-4.5288051E+00,2.093674E+00
-4.5287355E+00,2.093216E+00
-4.5286659E+00,2.094742E+00
-4.5285963E+00,2.096115E+00
-4.5285267E+00,2.094284E+00
-4.5284571E+00,2.093369E+00
-4.5283876E+00,2.093674E+00
-4.5283180E+00,2.093063E+00
-4.5282484E+00,2.092453E+00
-4.5281788E+00,2.091843E+00
-4.5281092E+00,2.090775E+00
-4.5280396E+00,2.091232E+00
-4.5279700E+00,2.091080E+00
-4.5279005E+00,2.091080E+00
-4.5278309E+00,2.092606E+00
-4.5277613E+00,2.092453E+00
-4.5276917E+00,2.091537E+00
-4.5276221E+00,2.092606E+00
-4.5275525E+00,2.092911E+00
-4.5274830E+00,2.092758E+00
-4.5274134E+00,2.092453E+00
-4.5273438E+00,2.091232E+00
-4.5272742E+00,2.090317E+00
-4.5272046E+00,2.092300E+00
-4.5271350E+00,2.093826E+00
-4.5270655E+00,2.093979E+00
-4.5269959E+00,2.093369E+00
-4.5269263E+00,2.092606E+00
-4.5268567E+00,2.091843E+00
-4.5267871E+00,2.089096E+00
-4.5267175E+00,2.087112E+00
-4.5266480E+00,2.090775E+00
-4.5265784E+00,2.093826E+00
-4.5265088E+00,2.092148E+00
-4.5264392E+00,2.089706E+00
-4.5263696E+00,2.088181E+00
-4.5263000E+00,2.087723E+00
-4.5262304E+00,2.086197E+00
-4.5261609E+00,2.085281E+00
-4.5260913E+00,2.084824E+00
-4.5260217E+00,2.084366E+00
-4.5259521E+00,2.085892E+00
-4.5258825E+00,2.086044E+00
-4.5258129E+00,2.086502E+00
-4.5257434E+00,2.085281E+00
-4.5256738E+00,2.083908E+00
-4.5256042E+00,2.082687E+00
-4.5255346E+00,2.081619E+00
-4.5254650E+00,2.081924E+00
-4.5253954E+00,2.084061E+00
-4.5253259E+00,2.084213E+00
-4.5252563E+00,2.084824E+00
-4.5251867E+00,2.086807E+00
-4.5251171E+00,2.089249E+00
-4.5250475E+00,2.089554E+00
-4.5249779E+00,2.088791E+00
-4.5249084E+00,2.086807E+00
-4.5248388E+00,2.087112E+00
-4.5247692E+00,2.089249E+00
-4.5246996E+00,2.088943E+00
-4.5246300E+00,2.088943E+00
-4.5245604E+00,2.084366E+00
-4.5244908E+00,2.079636E+00
-4.5244213E+00,2.078568E+00
-4.5243517E+00,2.080704E+00
-4.5242821E+00,2.082382E+00
-4.5242125E+00,2.079788E+00
-4.5241429E+00,2.077957E+00
-4.5240733E+00,2.079941E+00
-4.5240038E+00,2.079636E+00
-4.5239342E+00,2.079025E+00
-4.5238646E+00,2.080399E+00
-4.5237950E+00,2.083450E+00
-4.5237254E+00,2.082382E+00
-4.5236558E+00,2.081924E+00
