in s,C2 in V
-4.5155145E+00,4.298721E+00
-4.5154449E+00,4.300247E+00
-4.5153753E+00,4.301163E+00
-4.5153058E+00,4.300858E+00
-4.5152362E+00,4.302078E+00
-4.5151666E+00,4.302231E+00
-4.5150970E+00,4.303299E+00
-4.5150274E+00,4.303757E+00
-4.5149578E+00,4.305740E+00
-4.5148883E+00,4.306961E+00
-4.5148187E+00,4.306961E+00
-4.5147491E+00,4.304672E+00
-4.5146795E+00,4.302689E+00
-4.5146099E+00,4.302078E+00
-4.5145403E+00,4.302841E+00
-4.5144708E+00,4.303299E+00
-4.5144012E+00,4.304672E+00
-4.5143316E+00,4.304977E+00
-4.5142620E+00,4.305740E+00
-4.5141924E+00,4.302536E+00
-4.5141228E+00,4.301773E+00
-4.5140532E+00,4.301468E+00
-4.5139837E+00,4.301926E+00
-4.5139141E+00,4.302078E+00
-4.5138445E+00,4.302994E+00
-4.5137749E+00,4.303757E+00
-4.5137053E+00,4.303604E+00
-4.5136357E+00,4.303299E+00
-4.5135662E+00,4.302383E+00
-4.5134966E+00,4.300705E+00
-4.5134270E+00,4.302078E+00
-4.5133574E+00,4.303604E+00
-4.5132878E+00,4.302689E+00
-4.5132182E+00,4.303757E+00
-4.5131487E+00,4.303757E+00
-4.5130791E+00,4.302536E+00
-4.5130095E+00,4.301773E+00
-4.5129399E+00,4.301315E+00
-4.5128703E+00,4.300552E+00
-4.5128007E+00,4.300247E+00
-4.5127312E+00,4.301315E+00
-4.5126616E+00,4.301773E+00
-4.5125920E+00,4.300705E+00
-4.5125224E+00,4.299942E+00
-4.5124528E+00,4.299942E+00
-4.5123832E+00,4.300858E+00
-4.5123136E+00,4.300095E+00
-4.5122441E+00,4.299789E+00
-4.5121745E+00,4.298569E+00
-4.5121049E+00,4.300095E+00
-4.5120353E+00,4.300400E+00
-4.5119657E+00,4.300705E+00
-4.5118961E+00,4.301315E+00
-4.5118266E+00,4.301620E+00
-4.5117570E+00,4.301468E+00
-4.5116874E+00,4.301468E+00
-4.5116178E+00,4.301926E+00
-4.5115482E+00,4.302231E+00
-4.5114786E+00,4.300858E+00
-4.5114091E+00,4.301773E+00
-4.5113395E+00,4.303604E+00
-4.5112699E+00,4.301926E+00
-4.5112003E+00,4.302231E+00
-4.5111307E+00,4.302078E+00
-4.5110611E+00,4.302536E+00
-4.5109916E+00,4.302689E+00
-4.5109220E+00,4.302841E+00
-4.5108524E+00,4.302994E+00
-4.5107828E+00,4.302231E+00
-4.5107132E+00,4.301163E+00
-4.5106436E+00,4.300095E+00
-4.5105740E+00,4.300858E+00
-4.5105045E+00,4.301468E+00
-4.5104349E+00,4.300858E+00
-4.5103653E+00,4.301315E+00
-4.5102957E+00,4.301315E+00
-4.5102261E+00,4.302078E+00
-4.5101565E+00,4.303909E+00
-4.5100870E+00,4.303604E+00
-4.5100174E+00,4.303146E+00
-4.5099478E+00,4.302383E+00
-4.5098782E+00,4.301620E+00
-4.5098086E+00,4.302536E+00
-4.5097390E+00,4.302383E+00
-4.5096695E+00,4.301010E+00
-4.5095999E+00,4.302231E+00
-4.5095303E+00,4.304214E+00
-4.5094607E+00,4.304367E+00
-4.5093911E+00,4.305588E+00
-4.5093215E+00,4.305740E+00
-4.5092520E+00,4.306656E+00
-4.5091824E+00,4.306351E+00
-4.5091128E+00,4.305283E+00
-4.5090432E+00,4.304977E+00
-4.5089736E+00,4.304825E+00
-4.5089040E+00,4.304977E+00
-4.5088344E+00,4.304367E+00
-4.5087649E+00,4.302231E+00
-4.5086953E+00,4.302994E+00
-4.5086257E+00,4.303604E+00
-4.5085561E+00,4.304367E+00
-4.5084865E+00,4.304825E+00
-4.5084169E+00,4.305283E+00
-4.5083474E+00,4.306046E+00
-4.5082778E+00,4.306503E+00
-4.5082082E+00,4.307114E+00
-4.5081386E+00,4.307419E+00
-4.5080690E+00,4.306351E+00
-4.5079994E+00,4.305283E+00
-4.5079299E+00,4.305740E+00
-4.5078603E+00,4.307114E+00
-4.5077907E+00,4.306961E+00
-4.5077211E+00,4.307571E+00
-4.5076515E+00,4.308029E+00
-4.5075819E+00,4.307266E+00
-4.5075124E+00,4.307877E+00
-4.5074428E+00,4.307877E+00
-4.5073732E+00,4.307877E+00
-4.5073036E+00,4.307571E+00
-4.5072340E+00,4.307419E+00
-4.5071644E+00,4.306808E+00
-4.5070948E+00,4.305740E+00
-4.5070253E+00,4.305893E+00
-4.5069557E+00,4.306503E+00
-4.5068861E+00,4.306046E+00
-4.5068165E+00,4.306656E+00
-4.5067469E+00,4.306656E+00
-4.5066773E+00,4.306961E+00
-4.5066078E+00,4.306198E+00
-4.5065382E+00,4.306351E+00
-4.5064686E+00,4.306198E+00
-4.5063990E+00,4.305893E+00
